合同编码,信贷客户编号,合同开始日,合同到期日,合同金额,保证人编号,保证金额,贷款余额,逾期余额,呆滞余额,呆帐余额
32199640016199700054,3219964000000058,1996/4/15,1996/11/5,"500,000.00",3219964000000042,"500,000.00",0.00,0.00,0.00,0.00
32199640016199700097,3219964001000052,1996/4/7,1996/10/20,"200,000.00",3219964000000036,"200,000.00","200,000.00",0.00,0.00,"200,000.00"
32199640018199700061,3219964000000065,1997/7/4,1998/3/4,"410,000.00",3219964000000066,"410,000.00",0.00,0.00,0.00,0.00
32199640016199700153,3219964000000145,1996/2/1,1996/9/1,"200,000.00",3219964000000146,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640011199900943,3219964000000091,1999/12/30,2000/12/10,"430,000.00",3219964000000168,"430,000.00","430,000.00",0.00,"430,000.00",0.00
32199640011199700198,3219964000000176,1996/9/6,1997/3/15,"40,000.00",3219964000000168,"40,000.00",0.00,0.00,0.00,0.00
32199640016199700174,3219964000000159,1994/8/15,1994/11/15,"50,000.00",3219964000000160,"50,000.00","40,000.00",0.00,0.00,"40,000.00"
32199600002199700539,3219960000000573,1993/3/10,1993/9/10,"500,000.00",3219960000000571,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32198540001199700083,3219854000000034,1997/12/31,2005/12/30,"20,000,000.00",3219854000000052,"20,000,000.00",0.00,0.00,0.00,0.00
32198500025200000675,3219850000000197,2000/8/14,2002/8/13,"500,000.00",3219850000000198,"500,000.00","166,560.00",0.00,0.00,0.00
32198550016199700021,3219855000000040,1992/9/5,1993/9/4,"1,000,000.00",3219855000000041,"1,000,000.00","888,000.00",0.00,"888,000.00",0.00
32199600002199700286,3219960000000294,1992/4/27,1993/12/21,"500,000.00",3219960000000295,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32198550016199700024,3219855000000046,1992/8/15,1993/2/15,"500,000.00",3219855000000047,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32198410012199700260,3219841000000098,1997/11/10,1998/11/10,"15,000,000.00",3219841000000090,"15,000,000.00",0.00,0.00,0.00,0.00
32198530001199700116,3219853000000117,1993/8/9,1996/11/30,"3,000,000.00",3219853001000009,"3,000,000.00",0.00,0.00,0.00,0.00
32198530002199700115,3219853000000117,1993/11/30,1996/11/30,"2,500,000.00",3219853001000009,"2,500,000.00",0.00,0.00,0.00,0.00
32059410012200000077,3219841000000087,2000/8/31,2001/8/30,"1,500,000.00",3219841000000098,"1,500,000.00",0.00,0.00,0.00,0.00
32198540001199700067,3219854000000034,1997/3/31,2005/6/9,"200,000,000.00",3219854000000044,"200,000,000.00",0.00,0.00,0.00,0.00
32059740018200000005,3219874000000062,2000/9/27,2001/3/26,"1,000,000.00",3219874000000063,"1,000,000.00",0.00,0.00,0.00,0.00
32198520011199700189,3219852000000051,1997/12/4,1998/6/2,"4,000,000.00",3219852000000085,"4,000,000.00",0.00,0.00,0.00,0.00
32198500012200000593,3219850000000181,2000/4/29,2003/4/28,"12,500,000.00",3219850000000182,"12,500,000.00","12,500,000.00",0.00,0.00,0.00
32198520002199700125,3219852000000058,1991/10/23,1994/10/23,"700,000.00",3219852000000023,"700,000.00",0.00,0.00,0.00,0.00
32198540001199700077,3219854000000034,1997/10/31,2005/10/30,"60,000,000.00",3219854000000046,"60,000,000.00",0.00,0.00,0.00,0.00
32198670018200000430,3219867000000118,2000/3/6,2003/3/5,"12,000,000.00",3219867000000108,"12,000,000.00","12,000,000.00",0.00,0.00,0.00
32199640002199700063,3219964000000002,1990/2/15,1991/12/25,"200,000.00",3219964000000067,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198400016199700345,3219840000000242,1993/6/19,1993/12/9,"200,000.00",3219840000000260,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700176,3219964000000159,1995/12/29,1996/6/27,"7,000.00",3219964001000161,"7,000.00",0.00,0.00,0.00,0.00
32199630018199700407,3219963000000085,1995/12/22,1996/1/4,"300,000.00",3219963000000084,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32198410013199700435,3219841000000040,1995/7/15,1996/1/15,"3,300,000.00",3219841000000061,"3,300,000.00",0.00,0.00,0.00,0.00
32199620018199700146,3219962000000048,1993/5/8,1993/6/20,"10,000,000.00",3219962000000108,"10,000,000.00",0.00,0.00,0.00,0.00
32199630002199900972,3219963001000179,1999/12/28,2005/9/30,"25,000,000.00",3219963000000182,"25,000,000.00","22,000,000.00",0.00,0.00,0.00
32199630016199700285,3219963000000140,1993/7/6,1993/10/23,"50,000.00",3219963000000135,"50,000.00","40,000.00",0.00,"40,000.00",0.00
32199600012199700641,3219960000000451,1996/9/11,1997/3/10,"500,000.00",3219960000000703,"500,000.00",0.00,0.00,0.00,0.00
32199640016199700116,3219964001000115,1993/6/20,1993/10/23,"200,000.00",3219964000000116,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700095,3219964000000095,1994/4/15,1994/10/15,"100,000.00",3219964001000047,"100,000.00","93,890.00",0.00,"93,890.00",0.00
32199640016199700021,3219964001000021,1995/12/11,1996/7/11,"60,000.00",3219964001000022,"60,000.00","46,500.00",0.00,"46,500.00",0.00
32199640014199700024,3219964001000025,1995/7/19,1996/1/23,"10,000.00",3219964001000026,"10,000.00",0.00,0.00,0.00,0.00
32199640016199700058,3219964001000061,1994/12/31,1995/3/31,"400,000.00",3219964001000006,"400,000.00","400,000.00",0.00,"400,000.00",0.00
32199640016199700116,3219964001000115,1993/6/20,1993/10/23,"200,000.00",3219964000000116,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700076,3219964000000079,1996/1/9,1996/6/28,"150,000.00",3219964000000042,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32199640016199700188,3219964000000167,1993/3/13,1993/9/13,"2,000,000.00",3219964000000165,"2,000,000.00",0.00,0.00,0.00,0.00
32199640016199700151,3219964001000143,1993/6/1,1993/8/15,"50,000.00",3219964000000067,"50,000.00","50,000.00",0.00,0.00,"50,000.00"
32199640016199700119,3219964001000120,1993/10/10,1994/7/10,"20,000.00",3219964001000011,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199640016199700174,3219964000000159,1994/8/15,1994/11/15,"50,000.00",3219964000000160,"50,000.00","40,000.00",0.00,0.00,"40,000.00"
32199640016199700157,3219964000000150,1995/6/13,1996/1/13,"50,000.00",3219964000000002,"50,000.00","50,000.00",0.00,0.00,"50,000.00"
32199640016199700079,3219964000000079,1996/1/9,1997/1/9,"200,000.00",3219964000000042,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640011199900906,3219964000000182,1999/11/5,2000/11/1,"370,000.00",3219964000000169,"370,000.00","370,000.00",0.00,"370,000.00",0.00
32199600016199700352,3219960000000373,1996/10/8,1996/12/24,"200,000.00",3219960000000374,"200,000.00","175,000.00",0.00,"175,000.00",0.00
32199600011199700142,3219960000000141,1995/12/27,1996/6/26,"300,000.00",3219960000000142,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199620016199700017,3219962000000014,1996/1/19,1996/6/21,"60,000.00",3219962000000015,"60,000.00","60,000.00",0.00,0.00,"60,000.00"
32199640016200001033,3219964000000116,2000/5/30,2003/5/29,"30,000,000.00",3219964000000137,"30,000,000.00","30,000,000.00",0.00,0.00,0.00
32198500025200000603,3219850000000197,2000/5/25,2002/4/24,"576,000.00",3219850000000198,"576,000.00","101,000.00",0.00,0.00,0.00
32198410012199900987,3219841000000179,1999/3/31,2000/3/30,"16,000,000.00",3219841000000180,"16,000,000.00",0.00,0.00,0.00,0.00
32198500002199700019,3219850000000027,1987/3/31,1989/2/28,"500,000.00",3219850000000028,"500,000.00","220,000.00",0.00,0.00,"220,000.00"
32199600016200001244,3219960000000773,2000/7/24,2003/7/23,"15,000,000.00",3219960000000549,"15,000,000.00","12,000,000.00",0.00,0.00,0.00
32198570049200000417,3219857000000030,2000/6/27,2000/12/27,"1,190,000.00",3219857000000031,"1,190,000.00",0.00,0.00,0.00,0.00
32199600016199700119,3219960000000127,1996/6/3,1996/6/30,"1,000,000.00",3219960000000123,"1,000,000.00",0.00,0.00,0.00,0.00
32198520016199700224,3219852000000113,1993/5/19,1993/11/19,"400,000.00",3219852000000114,"400,000.00","250,000.00",0.00,"250,000.00",0.00
32199600016199700284,3219960000000290,1992/9/4,1992/11/4,"2,000,000.00",3219960000000291,"2,000,000.00",0.00,0.00,0.00,0.00
32198520016199700245,3219852000000133,1995/6/13,1996/6/12,"250,000.00",3219852000000134,"250,000.00","250,000.00",0.00,"250,000.00",0.00
32199640016199700036,3219964001000041,1995/3/25,1995/6/30,"100,000.00",3219964000000042,"100,000.00",0.00,0.00,0.00,0.00
32198520011200001005,3219852000000185,2000/3/8,2003/3/7,"20,000,000.00",3219852000000186,"20,000,000.00","20,000,000.00",0.00,0.00,0.00
32198530001199901384,3219853000000156,1999/9/30,2005/10/31,"50,000,000.00",3219853000000152,"50,000,000.00","50,000,000.00",0.00,0.00,0.00
32198630016199700069,3219863000000104,1992/8/8,1994/8/15,"5,000,000.00",3219863000000105,"5,000,000.00","350,000.00",0.00,"350,000.00",0.00
32199610002199700604,3219961001000244,1992/10/12,1993/4/8,"300,000.00",3219961001000245,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199600016199700768,3219960000000534,1993/12/10,1994/6/21,"70,000.00",3219960000000723,"70,000.00","70,000.00",0.00,"70,000.00",0.00
32199600002199700008,3219960000000015,1988/12/25,1990/3/30,"250,000.00",3219960000000016,"250,000.00","250,000.00",0.00,"250,000.00",0.00
32199600016199700764,3219960000000094,1993/12/10,1994/6/21,"870,000.00",3219960000000719,"870,000.00",0.00,0.00,0.00,0.00
32199600016199700205,3219960000000218,1994/9/20,1995/3/21,"300,000.00",3219960000000219,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199600011199800915,3219960000000122,1998/7/1,1999/1/18,"400,000.00",3219960000000527,"400,000.00",0.00,0.00,0.00,0.00
32199600016199700636,3219960000000701,1992/8/3,1993/2/3,"50,000.00",3219960000000700,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32198510002199700261,3219851000000078,1992/4/15,1997/4/15,"2,000,000.00",3219851000000079,"2,000,000.00",0.00,0.00,0.00,0.00
32199610016199700054,3219961001000019,1995/12/27,1996/12/11,"320,000.00",3219961000000020,"320,000.00","320,000.00",0.00,"320,000.00",0.00
32199640011199700193,3219964001000171,1996/3/14,1996/9/16,"30,000.00",3219964000000100,"30,000.00",0.00,0.00,0.00,0.00
32199640016199700183,3219964000000165,1995/10/10,1996/10/10,"500,000.00",3219964000000166,"500,000.00",0.00,0.00,0.00,0.00
32199640016199700162,3219964000000152,1996/2/14,1996/3/30,"200,000.00",3219964000000079,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700008,3219964001000006,1996/1/15,1996/7/30,"150,000.00",3219964001000007,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32199640016199800322,3219964000000062,1998/2/27,1998/11/20,"400,000.00",3219964000000063,"400,000.00","350,000.00",0.00,"350,000.00",0.00
32199640016199700124,3219964001000125,1992/6/20,1993/1/20,"30,000.00",3219964000000116,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199640016199700014,3219964001000013,1993/10/20,1994/4/20,"18,000.00",3219964001000014,"18,000.00","18,000.00",0.00,"18,000.00",0.00
32199640016199700116,3219964001000115,1993/6/20,1993/10/23,"200,000.00",3219964000000116,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700072,3219964000000072,1993/6/30,1993/9/29,"100,000.00",3219964001000074,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199640016199700080,3219964000000080,1995/10/20,1996/4/20,"60,000.00",3219964000000081,"60,000.00","27,000.00",0.00,"27,000.00",0.00
32199640016199700105,3219964000000105,1996/4/17,1996/11/17,"300,000.00",3219964000000089,"300,000.00","150,000.00",0.00,"150,000.00",0.00
32199640016199700119,3219964001000120,1993/10/10,1994/7/10,"20,000.00",3219964001000011,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199600022199700191,3219960000000203,1992/9/30,1992/12/21,"300,000.00",3219960000000204,"300,000.00","300,000.00",0.00,0.00,"300,000.00"
32199600011199901064,3219960000000058,1999/8/5,2002/8/4,"5,000,000.00",3219960000000548,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
32198630018199700043,3219863000000076,1997/9/5,1998/3/5,"2,000,000.00",3219863000000077,"2,000,000.00","1,325,000.00",0.00,"1,325,000.00",0.00
32198500016199700064,3219850000000088,1992/4/15,1992/10/14,"120,000.00",3219850000000089,"120,000.00",0.00,0.00,0.00,0.00
32198500025200000661,3219850000000203,2000/7/28,2002/7/27,"230,000.00",3219850000000198,"230,000.00","95,600.00",0.00,0.00,0.00
32198520002199800373,3219852000000055,1998/3/30,2003/3/29,"26,000,000.00",3219852000000056,"26,000,000.00","24,000,000.00",0.00,0.00,0.00
32199600011199700417,3219960000000389,1996/11/21,1997/10/20,"350,000.00",3219960000000450,"350,000.00",0.00,0.00,0.00,0.00
32198410012199900986,3219841000000179,1999/3/31,2000/3/30,"5,000,000.00",3219841000000180,"5,000,000.00",0.00,0.00,0.00,0.00
32198540001199700070,3219854000000032,1994/3/18,2001/3/17,"122,850,000.00",3219854000000007,"122,850,000.00",0.00,0.00,0.00,0.00
32199600016199700281,3219960000000287,1993/6/2,1993/9/2,"240,000.00",3219960000000288,"240,000.00",0.00,0.00,0.00,0.00
32199600016199700349,3219960000000369,1992/12/7,1993/2/26,"80,000.00",3219960000000370,"80,000.00",0.00,0.00,0.00,0.00
32198530002199700106,3219853000000115,1997/9/30,2002/9/29,"48,000,000.00",3219853000000014,"48,000,000.00","48,000,000.00",0.00,0.00,0.00
32059410011200000371,3219841000000054,2000/12/27,2001/12/26,"4,500,000.00",3219841000000055,"4,500,000.00",0.00,0.00,0.00,0.00
32199640016199700174,3219964000000159,1994/8/15,1994/11/15,"50,000.00",3219964000000160,"50,000.00","40,000.00",0.00,0.00,"40,000.00"
32059410045200000336,3219841000000017,2000/11/15,2001/10/31,"350,000.00",3219841000000016,"280,000.00",0.00,0.00,0.00,0.00
32198410011199700096,3219841001000091,1994/12/30,1995/5/30,"70,000.00",3219841001000092,"70,000.00","70,000.00",0.00,"70,000.00",0.00
32198530018199700045,3219853000000041,1997/9/30,1998/4/29,"200,000.00",3219853000000036,"200,000.00",0.00,0.00,0.00,0.00
32199640016199700179,3219964000000164,1995/4/11,1995/7/11,"50,000.00",3219964000000116,"50,000.00","50,000.00",0.00,0.00,"50,000.00"
32199600011199700215,3219960000000227,1996/5/14,1996/11/13,"300,000.00",3219960000000230,"300,000.00",0.00,0.00,0.00,0.00
32198410016199700520,3219841000000160,1996/12/24,1997/6/24,"7,300,000.00",3219841000000166,"7,300,000.00",0.00,0.00,0.00,0.00
32198410011200001989,3219841000000146,2000/6/30,2002/6/29,"5,000,000.00",3219841000000126,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
32199610016199700572,3219961001000257,1995/6/9,1995/12/15,"17,000.00",3219961001000233,"20,000.00","17,000.00",0.00,"17,000.00",0.00
32199600016199700009,3219960000000017,1993/2/22,1993/8/22,"30,000.00",3219960000000018,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600018199700114,3219960000000126,1991/4/13,1991/12/31,"50,000.00",3219960000000127,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199600016199700043,3219960000000047,1993/6/5,1993/9/5,"200,000.00",3219960000000048,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199600012199700413,3219960000000447,1995/11/15,1996/5/15,"200,000.00",3219960000000443,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199600016199700504,3219960000000535,1993/12/9,1994/6/21,"60,000.00",3219960000000534,"60,000.00",0.00,0.00,0.00,0.00
32199600022199800822,3219960000000444,1998/4/23,1999/2/19,"600,000.00",3219960000000730,"600,000.00","300,000.00",0.00,"300,000.00",0.00
32199610016199700437,3219961001000147,1995/11/9,1996/5/20,"2,000.00",3219961000000155,"2,000.00","2,000.00",0.00,"2,000.00",0.00
32199600022199700096,3219960000000104,1992/9/3,1992/9/28,"100,000.00",3219960000000099,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199640011199700019,3219964000000018,1996/3/20,1996/9/25,"30,000.00",3219964001000017,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199640018199700086,3219964000000078,1995/4/4,1995/7/4,"250,000.00",3219964000000058,"250,000.00","250,000.00",0.00,0.00,"250,000.00"
32199640011199800383,3219964000000076,1998/4/28,1999/4/16,"250,000.00",3219964000000169,"250,000.00","219,000.00",0.00,"219,000.00",0.00
32199640016199700060,3219964000000064,1996/4/3,1996/11/3,"250,000.00",3219964000000042,"250,000.00","75,000.00",0.00,"75,000.00",0.00
32199640002199700111,3219964001000111,1995/9/28,1996/9/28,"100,000.00",3219964001000112,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199640002199900464,3219964000000116,1999/3/24,2002/3/24,"18,800,000.00",3219964000000202,"18,800,000.00","6,800,000.00",0.00,0.00,0.00
32199640016199700074,3219964000000077,1996/9/26,1997/4/20,"420,000.00",3219964000000078,"420,000.00","420,000.00",0.00,"420,000.00",0.00
32199640014199700024,3219964001000025,1995/7/19,1996/1/23,"10,000.00",3219964001000026,"10,000.00",0.00,0.00,0.00,0.00
32199640016199700124,3219964001000125,1992/6/20,1993/1/20,"30,000.00",3219964000000116,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199640014199700025,3219964001000027,1995/11/27,1996/5/28,"30,000.00",3219964001000028,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199640016199700078,3219964000000079,1996/4/17,1996/11/17,"200,000.00",3219964000000042,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700153,3219964000000145,1996/2/1,1996/9/1,"200,000.00",3219964000000146,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700154,3219964000000147,1995/12/6,1996/12/6,"500,000.00",3219964000000116,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32198540016199700032,3219854000000013,1993/5/4,1993/9/4,"500,000.00",3219854000000014,"500,000.00","365,000.00",0.00,"365,000.00",0.00
32199600002199700322,3219960000000338,1985/5/11,1988/4/30,"100,000.00",3219960000000339,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700241,3219960000000246,1993/3/22,1993/7/22,"30,000.00",3219960000000245,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32198550016199700047,3219855000000066,1996/12/31,1997/6/30,"600,000.00",3219855000000067,"600,000.00","400,000.00",0.00,"400,000.00",0.00
32198660016199900635,3219866000000199,1999/4/9,2002/4/6,"135,000,000.00",3219866000000200,"135,000,000.00","75,000,000.00",0.00,0.00,0.00
32198740018199700026,3219874000000041,1997/12/16,1998/6/16,"9,000,000.00",3219874000000042,"9,000,000.00","2,500,000.00",0.00,"2,500,000.00",0.00
32198570041200000420,3219857000000030,2000/6/27,2000/12/27,"1,780,000.00",3219857000000031,"1,780,000.00",0.00,0.00,0.00,0.00
32199600001199700809,3219960000000058,1997/10/27,2004/4/27,"20,000,000.00",3219960000000059,"19,250,000.00","20,000,000.00",0.00,0.00,0.00
32198410016199700537,3219841000000028,1996/12/30,1997/6/30,"1,000,000.00",3219841000000029,"1,000,000.00",0.00,0.00,0.00,0.00
32198410012199800728,3219841000000179,1998/8/24,1999/2/24,"46,650,000.00",3219841000000180,"46,650,000.00",0.00,0.00,0.00,0.00
32198630024199700076,3219863000000106,1987/12/31,1988/3/31,"600,000.00",3219863000000107,"600,000.00",0.00,0.00,0.00,0.00
32198630018199800204,3219863000000159,1998/2/26,1998/8/26,"300,000.00",3219863000000158,"300,000.00","152,000.00",0.00,"152,000.00",0.00
32199640014199700120,3219964001000121,1996/1/15,1996/7/20,"20,000.00",3219964001000096,"20,000.00",0.00,0.00,0.00,0.00
32198540001199800150,3219854000000032,1998/12/29,1999/12/29,"15,000,000.00",3219854000000047,"15,000,000.00",0.00,0.00,0.00,0.00
32198530016199800363,3219853000000062,1998/12/15,1999/12/14,"1,500,000.00",3219853000000130,"1,500,000.00",0.00,0.00,0.00,0.00
32199630016199700391,3219963000000103,1995/11/13,1997/12/10,"500,000.00",3219963000000104,"500,000.00",0.00,0.00,0.00,0.00
32199630016199700214,3219963000000103,1995/11/13,1997/12/10,"500,000.00",3219963000000104,"500,000.00",0.00,0.00,0.00,0.00
32199600022199700282,3219960000000287,1993/6/2,1993/9/2,"750,000.00",3219960000000289,"750,000.00",0.00,0.00,0.00,0.00
